Actual SRT

Timestamp,Signal Value
Sat Jun 25 2022 10:15:16 GMT+0100 (British Summer Time),4.50223
Sat Jun 25 2022 10:30:16 GMT+0100 (British Summer Time),4.50338
Sat Jun 25 2022 10:45:16 GMT+0100 (British Summer Time),4.50495
Sat Jun 25 2022 11:00:18 GMT+0100 (British Summer Time),4.5067
Sat Jun 25 2022 11:15:17 GMT+0100 (British Summer Time),4.50855
Sat Jun 25 2022 11:30:17 GMT+0100 (British Summer Time),4.5106
Sat Jun 25 2022 11:45:18 GMT+0100 (British Summer Time),4.51314
Sat Jun 25 2022 12:00:19 GMT+0100 (British Summer Time),4.51606
Sat Jun 25 2022 12:15:19 GMT+0100 (British Summer Time),4.519
Sat Jun 25 2022 12:30:19 GMT+0100 (British Summer Time),4.52298
Sat Jun 25 2022 12:45:20 GMT+0100 (British Summer Time),4.52583
Sat Jun 25 2022 13:00:19 GMT+0100 (British Summer Time),4.52858
Sat Jun 25 2022 13:15:18 GMT+0100 (British Summer Time),4.53123
Sat Jun 25 2022 13:30:20 GMT+0100 (British Summer Time),4.54007
Sat Jun 25 2022 13:45:20 GMT+0100 (British Summer Time),4.54297
Sat Jun 25 2022 14:00:19 GMT+0100 (British Summer Time),4.5461
Sat Jun 25 2022 14:15:21 GMT+0100 (British Summer Time),4.5489
Sat Jun 25 2022 14:30:20 GMT+0100 (British Summer Time),4.56035
Sat Jun 25 2022 14:45:20 GMT+0100 (British Summer Time),4.56294
Sat Jun 25 2022 15:00:21 GMT+0100 (British Summer Time),4.56594
Sat Jun 25 2022 15:15:21 GMT+0100 (British Summer Time),4.569
Sat Jun 25 2022 15:30:21 GMT+0100 (British Summer Time),4.58333
Sat Jun 25 2022 15:45:22 GMT+0100 (British Summer Time),4.58576
Sat Jun 25 2022 16:00:22 GMT+0100 (British Summer Time),4.58822
Sat Jun 25 2022 16:15:23 GMT+0100 (British Summer Time),4.59046
Sat Jun 25 2022 16:30:23 GMT+0100 (British Summer Time),4.60587
Sat Jun 25 2022 16:45:23 GMT+0100 (British Summer Time),4.60945
Sat Jun 25 2022 17:00:23 GMT+0100 (British Summer Time),4.61186
Sat Jun 25 2022 17:15:23 GMT+0100 (British Summer Time),4.61425
Sat Jun 25 2022 17:30:24 GMT+0100 (British Summer Time),4.62918
Sat Jun 25 2022 17:45:24 GMT+0100 (British Summer Time),4.63621
Sat Jun 25 2022 18:00:24 GMT+0100 (British Summer Time),4.63869
Sat Jun 25 2022 18:15:23 GMT+0100 (British Summer Time),4.64092
Sat Jun 25 2022 18:30:24 GMT+0100 (British Summer Time),4.65527
Sat Jun 25 2022 18:45:25 GMT+0100 (British Summer Time),4.66554
Sat Jun 25 2022 19:00:25 GMT+0100 (British Summer Time),4.66791
Sat Jun 25 2022 19:15:25 GMT+0100 (British Summer Time),4.67016
Sat Jun 25 2022 19:30:27 GMT+0100 (British Summer Time),4.68432
Sat Jun 25 2022 19:45:26 GMT+0100 (British Summer Time),4.69738
Sat Jun 25 2022 20:00:27 GMT+0100 (British Summer Time),4.69982
Sat Jun 25 2022 20:15:27 GMT+0100 (British Summer Time),4.702
Sat Jun 25 2022 20:30:27 GMT+0100 (British Summer Time),4.71571
Sat Jun 25 2022 20:45:27 GMT+0100 (British Summer Time),4.73094
Sat Jun 25 2022 21:00:27 GMT+0100 (British Summer Time),4.73327
Sat Jun 25 2022 21:15:28 GMT+0100 (British Summer Time),4.73546
Sat Jun 25 2022 21:30:29 GMT+0100 (British Summer Time),4.749
Sat Jun 25 2022 21:45:29 GMT+0100 (British Summer Time),4.76585
Sat Jun 25 2022 22:00:28 GMT+0100 (British Summer Time),4.76893
Sat Jun 25 2022 22:15:28 GMT+0100 (British Summer Time),4.77122
Sat Jun 25 2022 22:30:29 GMT+0100 (British Summer Time),4.78509
Sat Jun 25 2022 22:45:30 GMT+0100 (British Summer Time),4.80224
Sat Jun 25 2022 23:00:30 GMT+0100 (British Summer Time),4.80571
Sat Jun 25 2022 23:15:30 GMT+0100 (British Summer Time),4.80798
Sat Jun 25 2022 23:30:30 GMT+0100 (British Summer Time),4.8217
Sat Jun 25 2022 23:45:30 GMT+0100 (British Summer Time),4.83888
Sun Jun 26 2022 00:00:31 GMT+0100 (British Summer Time),4.84183
Sun Jun 26 2022 00:15:31 GMT+0100 (British Summer Time),4.844
Sun Jun 26 2022 00:30:30 GMT+0100 (British Summer Time),4.85779
Sun Jun 26 2022 00:45:31 GMT+0100 (British Summer Time),4.8751
Sun Jun 26 2022 01:01:53 GMT+0100 (British Summer Time),4.87806
Sun Jun 26 2022 01:15:31 GMT+0100 (British Summer Time),4.88006
Sun Jun 26 2022 01:30:32 GMT+0100 (British Summer Time),4.88935
Sun Jun 26 2022 01:45:32 GMT+0100 (British Summer Time),4.9063
Sun Jun 26 2022 02:00:32 GMT+0100 (British Summer Time),4.90871
Sun Jun 26 2022 02:15:32 GMT+0100 (British Summer Time),4.91065
Sun Jun 26 2022 02:30:34 GMT+0100 (British Summer Time),4.91272
Sun Jun 26 2022 02:45:33 GMT+0100 (British Summer Time),4.92902
Sun Jun 26 2022 03:00:34 GMT+0100 (British Summer Time),4.93138
Sun Jun 26 2022 03:15:34 GMT+0100 (British Summer Time),4.93328
Sun Jun 26 2022 03:30:34 GMT+0100 (British Summer Time),4.93505
Sun Jun 26 2022 03:45:35 GMT+0100 (British Summer Time),4.94291
Sun Jun 26 2022 04:02:25 GMT+0100 (British Summer Time),4.94517
Sun Jun 26 2022 04:15:35 GMT+0100 (British Summer Time),4.94673
Sun Jun 26 2022 04:30:35 GMT+0100 (British Summer Time),4.94829
Sun Jun 26 2022 04:45:35 GMT+0100 (British Summer Time),4.94833
Sun Jun 26 2022 05:00:35 GMT+0100 (British Summer Time),4.95025
Sun Jun 26 2022 05:15:35 GMT+0100 (British Summer Time),4.95171
Sun Jun 26 2022 05:30:36 GMT+0100 (British Summer Time),4.95331
Sun Jun 26 2022 05:45:36 GMT+0100 (British Summer Time),4.95066
Sun Jun 26 2022 06:00:36 GMT+0100 (British Summer Time),4.94904
Sun Jun 26 2022 06:15:36 GMT+0100 (British Summer Time),4.95038
Sun Jun 26 2022 06:30:37 GMT+0100 (British Summer Time),4.95101
Sun Jun 26 2022 06:45:38 GMT+0100 (British Summer Time),4.94537
Sun Jun 26 2022 07:00:37 GMT+0100 (British Summer Time),4.94272
Sun Jun 26 2022 07:15:38 GMT+0100 (British Summer Time),4.94359
Sun Jun 26 2022 07:30:38 GMT+0100 (British Summer Time),4.94493
Sun Jun 26 2022 07:45:38 GMT+0100 (British Summer Time),4.93841
Sun Jun 26 2022 08:00:39 GMT+0100 (British Summer Time),4.93691
Sun Jun 26 2022 08:15:37 GMT+0100 (British Summer Time),4.93841
Sun Jun 26 2022 08:30:39 GMT+0100 (British Summer Time),4.94005
Sun Jun 26 2022 08:45:39 GMT+0100 (British Summer Time),4.9315
Sun Jun 26 2022 09:00:40 GMT+0100 (British Summer Time),4.93091
Sun Jun 26 2022 09:15:40 GMT+0100 (British Summer Time),4.93373
Sun Jun 26 2022 09:30:40 GMT+0100 (British Summer Time),4.93677
Sun Jun 26 2022 09:45:40 GMT+0100 (British Summer Time),4.92698
Sun Jun 26 2022 10:00:41 GMT+0100 (British Summer Time),4.92706
Sun Jun 26 2022 10:15:40 GMT+0100 (British Summer Time),4.93015
Sun Jun 26 2022 10:30:41 GMT+0100 (British Summer Time),4.9294
Sun Jun 26 2022 10:45:45 GMT+0100 (British Summer Time),4.91903
Sun Jun 26 2022 11:00:42 GMT+0100 (British Summer Time),4.91862
Sun Jun 26 2022 11:15:42 GMT+0100 (British Summer Time),4.92106
Sun Jun 26 2022 11:30:42 GMT+0100 (British Summer Time),4.91622
Sun Jun 26 2022 11:45:43 GMT+0100 (British Summer Time),4.90532
Sun Jun 26 2022 12:00:44 GMT+0100 (British Summer Time),4.9044
Sun Jun 26 2022 12:15:43 GMT+0100 (British Summer Time),4.9064
Sun Jun 26 2022 12:30:43 GMT+0100 (British Summer Time),4.90083
Sun Jun 26 2022 12:45:44 GMT+0100 (British Summer Time),4.88939
Sun Jun 26 2022 13:00:43 GMT+0100 (British Summer Time),4.88849
Sun Jun 26 2022 13:15:43 GMT+0100 (British Summer Time),4.89079
Sun Jun 26 2022 13:30:44 GMT+0100 (British Summer Time),4.88395
Sun Jun 26 2022 13:45:45 GMT+0100 (British Summer Time),4.87211
Sun Jun 26 2022 14:00:45 GMT+0100 (British Summer Time),4.87084
Sun Jun 26 2022 14:15:46 GMT+0100 (British Summer Time),4.87285
Sun Jun 26 2022 14:30:45 GMT+0100 (British Summer Time),4.86435
Sun Jun 26 2022 14:45:45 GMT+0100 (British Summer Time),4.85225
Sun Jun 26 2022 15:00:46 GMT+0100 (British Summer Time),4.85087
Sun Jun 26 2022 15:15:46 GMT+0100 (British Summer Time),4.85254
Sun Jun 26 2022 15:30:46 GMT+0100 (British Summer Time),4.84309
Sun Jun 26 2022 15:45:46 GMT+0100 (British Summer Time),4.83043
Sun Jun 26 2022 16:00:47 GMT+0100 (British Summer Time),4.82838
Sun Jun 26 2022 16:15:47 GMT+0100 (British Summer Time),4.82958
Sun Jun 26 2022 16:30:47 GMT+0100 (British Summer Time),4.82019
Sun Jun 26 2022 16:45:48 GMT+0100 (British Summer Time),4.80814
Sun Jun 26 2022 17:00:48 GMT+0100 (British Summer Time),4.80631
Sun Jun 26 2022 17:15:49 GMT+0100 (British Summer Time),4.80741
Sun Jun 26 2022 17:30:48 GMT+0100 (British Summer Time),4.79845
Sun Jun 26 2022 17:45:49 GMT+0100 (British Summer Time),4.78624
Sun Jun 26 2022 18:00:49 GMT+0100 (British Summer Time),4.78401
Sun Jun 26 2022 18:15:50 GMT+0100 (British Summer Time),4.78459
Sun Jun 26 2022 18:30:49 GMT+0100 (British Summer Time),4.77572
Sun Jun 26 2022 18:45:51 GMT+0100 (British Summer Time),4.76312
Sun Jun 26 2022 19:00:51 GMT+0100 (British Summer Time),4.7607
Sun Jun 26 2022 19:15:52 GMT+0100 (British Summer Time),4.76157
Sun Jun 26 2022 19:30:52 GMT+0100 (British Summer Time),4.75303
Sun Jun 26 2022 19:45:52 GMT+0100 (British Summer Time),4.74069
Sun Jun 26 2022 20:00:52 GMT+0100 (British Summer Time),4.73834
Sun Jun 26 2022 20:15:51 GMT+0100 (British Summer Time),4.73902
Sun Jun 26 2022 20:30:53 GMT+0100 (British Summer Time),4.73102
Sun Jun 26 2022 20:45:54 GMT+0100 (British Summer Time),4.71927
Sun Jun 26 2022 21:00:53 GMT+0100 (British Summer Time),4.71715
Sun Jun 26 2022 21:15:54 GMT+0100 (British Summer Time),4.71814
Sun Jun 26 2022 21:30:55 GMT+0100 (British Summer Time),4.71026
Sun Jun 26 2022 21:45:55 GMT+0100 (British Summer Time),4.69858
Sun Jun 26 2022 22:00:55 GMT+0100 (British Summer Time),4.69646
Sun Jun 26 2022 22:15:56 GMT+0100 (British Summer Time),4.69699
Sun Jun 26 2022 22:30:56 GMT+0100 (British Summer Time),4.6886
Sun Jun 26 2022 22:45:55 GMT+0100 (British Summer Time),4.67623
Sun Jun 26 2022 23:00:56 GMT+0100 (British Summer Time),4.67323
Sun Jun 26 2022 23:15:57 GMT+0100 (British Summer Time),4.6726
Sun Jun 26 2022 23:30:57 GMT+0100 (British Summer Time),4.66308
Sun Jun 26 2022 23:45:59 GMT+0100 (British Summer Time),4.64993
Mon Jun 27 2022 00:00:58 GMT+0100 (British Summer Time),4.64634
Mon Jun 27 2022 00:15:58 GMT+0100 (British Summer Time),4.64558
Mon Jun 27 2022 00:30:59 GMT+0100 (British Summer Time),4.63609
Mon Jun 27 2022 00:46:00 GMT+0100 (British Summer Time),4.62324
Mon Jun 27 2022 01:02:10 GMT+0100 (British Summer Time),4.6206
Mon Jun 27 2022 01:16:00 GMT+0100 (British Summer Time),4.62029
Mon Jun 27 2022 01:31:00 GMT+0100 (British Summer Time),4.61151
Mon Jun 27 2022 01:46:00 GMT+0100 (British Summer Time),4.59972
Mon Jun 27 2022 02:01:01 GMT+0100 (British Summer Time),4.60025
Mon Jun 27 2022 02:16:01 GMT+0100 (British Summer Time),4.60039
Mon Jun 27 2022 02:30:00 GMT+0100 (British Summer Time),4.59334
Mon Jun 27 2022 02:45:03 GMT+0100 (British Summer Time),4.58221
Mon Jun 27 2022 03:00:02 GMT+0100 (British Summer Time),4.58303
Mon Jun 27 2022 03:15:03 GMT+0100 (British Summer Time),4.58355
Mon Jun 27 2022 03:30:02 GMT+0100 (British Summer Time),4.57737
Mon Jun 27 2022 03:45:04 GMT+0100 (British Summer Time),4.56749
Mon Jun 27 2022 04:00:05 GMT+0100 (British Summer Time),4.56826
Mon Jun 27 2022 04:15:05 GMT+0100 (British Summer Time),4.5687
Mon Jun 27 2022 04:30:04 GMT+0100 (British Summer Time),4.56253
Mon Jun 27 2022 04:45:05 GMT+0100 (British Summer Time),4.55464
Mon Jun 27 2022 05:00:06 GMT+0100 (British Summer Time),4.55527
Mon Jun 27 2022 05:15:06 GMT+0100 (British Summer Time),4.55548
Mon Jun 27 2022 05:30:05 GMT+0100 (British Summer Time),4.54949
Mon Jun 27 2022 05:45:06 GMT+0100 (British Summer Time),4.543
Mon Jun 27 2022 06:00:06 GMT+0100 (British Summer Time),4.54345
Mon Jun 27 2022 06:15:07 GMT+0100 (British Summer Time),4.5437
Mon Jun 27 2022 06:30:06 GMT+0100 (British Summer Time),4.53828
Mon Jun 27 2022 06:45:07 GMT+0100 (British Summer Time),4.53418
Mon Jun 27 2022 07:00:08 GMT+0100 (British Summer Time),4.53457
Mon Jun 27 2022 07:15:08 GMT+0100 (British Summer Time),4.53472
Mon Jun 27 2022 07:30:08 GMT+0100 (British Summer Time),4.52983
Mon Jun 27 2022 07:45:08 GMT+0100 (British Summer Time),4.52727
Mon Jun 27 2022 08:00:09 GMT+0100 (British Summer Time),4.52774
Mon Jun 27 2022 08:15:09 GMT+0100 (British Summer Time),4.52781
Mon Jun 27 2022 08:30:09 GMT+0100 (British Summer Time),4.52291
Mon Jun 27 2022 08:45:09 GMT+0100 (British Summer Time),4.52254
Mon Jun 27 2022 09:00:10 GMT+0100 (British Summer Time),4.52291
Mon Jun 27 2022 09:15:10 GMT+0100 (British Summer Time),4.52297
Mon Jun 27 2022 09:30:11 GMT+0100 (British Summer Time),4.52094
Mon Jun 27 2022 09:45:11 GMT+0100 (British Summer Time),4.52228
Mon Jun 27 2022 10:00:11 GMT+0100 (British Summer Time),4.52363
Mon Jun 27 2022 10:15:11 GMT+0100 (British Summer Time),4.52509
Mon Jun 27 2022 10:30:11 GMT+0100 (British Summer Time),4.52496
Mon Jun 27 2022 10:45:12 GMT+0100 (British Summer Time),4.52628
Mon Jun 27 2022 11:00:12 GMT+0100 (British Summer Time),4.52722
Mon Jun 27 2022 11:15:12 GMT+0100 (British Summer Time),4.52624
Mon Jun 27 2022 11:30:14 GMT+0100 (British Summer Time),4.52399
Mon Jun 27 2022 11:45:13 GMT+0100 (British Summer Time),4.52508
Mon Jun 27 2022 12:00:13 GMT+0100 (British Summer Time),4.52665
Mon Jun 27 2022 12:15:13 GMT+0100 (British Summer Time),4.52808
Mon Jun 27 2022 12:30:13 GMT+0100 (British Summer Time),4.52612
Mon Jun 27 2022 12:45:14 GMT+0100 (British Summer Time),4.52709
Mon Jun 27 2022 13:00:14 GMT+0100 (British Summer Time),4.52834
Mon Jun 27 2022 13:15:14 GMT+0100 (British Summer Time),4.52937
Mon Jun 27 2022 13:30:14 GMT+0100 (British Summer Time),4.52705
Mon Jun 27 2022 13:45:15 GMT+0100 (British Summer Time),4.52802
Mon Jun 27 2022 14:00:15 GMT+0100 (British Summer Time),4.52889
Mon Jun 27 2022 14:15:16 GMT+0100 (British Summer Time),4.53013
Mon Jun 27 2022 14:30:16 GMT+0100 (British Summer Time),4.52885
Mon Jun 27 2022 14:45:15 GMT+0100 (British Summer Time),4.53018
Mon Jun 27 2022 15:00:19 GMT+0100 (British Summer Time),4.53052
Mon Jun 27 2022 15:15:17 GMT+0100 (British Summer Time),4.53164
Mon Jun 27 2022 15:30:16 GMT+0100 (British Summer Time),4.53275
Mon Jun 27 2022 15:45:17 GMT+0100 (British Summer Time),4.53373
Mon Jun 27 2022 16:00:16 GMT+0100 (British Summer Time),4.53433
Mon Jun 27 2022 16:15:16 GMT+0100 (British Summer Time),4.5334
Mon Jun 27 2022 16:30:16 GMT+0100 (British Summer Time),4.53002
Mon Jun 27 2022 16:45:17 GMT+0100 (British Summer Time),4.53081
Mon Jun 27 2022 17:00:18 GMT+0100 (British Summer Time),4.53098
Mon Jun 27 2022 17:15:18 GMT+0100 (British Summer Time),4.53082
Mon Jun 27 2022 17:30:17 GMT+0100 (British Summer Time),4.53144
Mon Jun 27 2022 17:45:18 GMT+0100 (British Summer Time),4.53258
Mon Jun 27 2022 18:00:19 GMT+0100 (British Summer Time),4.53341
Mon Jun 27 2022 18:15:19 GMT+0100 (British Summer Time),4.53396
Mon Jun 27 2022 18:30:19 GMT+0100 (British Summer Time),4.53379
Mon Jun 27 2022 18:45:19 GMT+0100 (British Summer Time),4.53513
Mon Jun 27 2022 19:00:19 GMT+0100 (British Summer Time),4.53627
Mon Jun 27 2022 19:15:20 GMT+0100 (British Summer Time),4.53708
Mon Jun 27 2022 19:30:19 GMT+0100 (British Summer Time),4.53653
Mon Jun 27 2022 19:45:22 GMT+0100 (British Summer Time),4.53799
Mon Jun 27 2022 20:00:20 GMT+0100 (British Summer Time),4.53919
Mon Jun 27 2022 20:15:21 GMT+0100 (British Summer Time),4.54016
Mon Jun 27 2022 20:30:21 GMT+0100 (British Summer Time),4.53961
Mon Jun 27 2022 20:45:22 GMT+0100 (British Summer Time),4.54114
Mon Jun 27 2022 21:00:22 GMT+0100 (British Summer Time),4.5425
Mon Jun 27 2022 21:15:22 GMT+0100 (British Summer Time),4.54351
Mon Jun 27 2022 21:30:23 GMT+0100 (British Summer Time),4.54273
Mon Jun 27 2022 21:45:23 GMT+0100 (British Summer Time),4.5443
Mon Jun 27 2022 22:00:23 GMT+0100 (British Summer Time),4.54571
Mon Jun 27 2022 22:15:22 GMT+0100 (British Summer Time),4.54672
Mon Jun 27 2022 22:30:23 GMT+0100 (British Summer Time),4.54587
Mon Jun 27 2022 22:45:23 GMT+0100 (British Summer Time),4.54752
Mon Jun 27 2022 23:00:29 GMT+0100 (British Summer Time),4.54906
Mon Jun 27 2022 23:15:25 GMT+0100 (British Summer Time),4.55029
Mon Jun 27 2022 23:30:24 GMT+0100 (British Summer Time),4.5497
Mon Jun 27 2022 23:45:23 GMT+0100 (British Summer Time),4.55153
Tue Jun 28 2022 00:00:25 GMT+0100 (British Summer Time),4.5533
Tue Jun 28 2022 00:15:25 GMT+0100 (British Summer Time),4.55474
Tue Jun 28 2022 00:30:27 GMT+0100 (British Summer Time),4.55402
Tue Jun 28 2022 00:45:25 GMT+0100 (British Summer Time),4.55585
Tue Jun 28 2022 01:01:53 GMT+0100 (British Summer Time),4.55758
Tue Jun 28 2022 01:15:27 GMT+0100 (British Summer Time),4.55886
Tue Jun 28 2022 01:30:25 GMT+0100 (British Summer Time),4.55828
Tue Jun 28 2022 01:45:28 GMT+0100 (British Summer Time),4.56002
Tue Jun 28 2022 02:00:27 GMT+0100 (British Summer Time),4.56155
Tue Jun 28 2022 02:15:27 GMT+0100 (British Summer Time),4.56289
Tue Jun 28 2022 02:30:27 GMT+0100 (British Summer Time),4.56207
Tue Jun 28 2022 02:45:27 GMT+0100 (British Summer Time),4.56384
Tue Jun 28 2022 03:00:29 GMT+0100 (British Summer Time),4.56547
Tue Jun 28 2022 03:15:28 GMT+0100 (British Summer Time),4.56674
Tue Jun 28 2022 03:30:29 GMT+0100 (British Summer Time),4.56577
Tue Jun 28 2022 03:45:29 GMT+0100 (British Summer Time),4.56748
Tue Jun 28 2022 04:02:23 GMT+0100 (British Summer Time),4.56912
Tue Jun 28 2022 04:15:30 GMT+0100 (British Summer Time),4.57031
Tue Jun 28 2022 04:30:30 GMT+0100 (British Summer Time),4.56951
Tue Jun 28 2022 04:45:30 GMT+0100 (British Summer Time),4.57123
Tue Jun 28 2022 05:00:30 GMT+0100 (British Summer Time),4.57293
Tue Jun 28 2022 05:15:30 GMT+0100 (British Summer Time),4.57436
Tue Jun 28 2022 05:30:31 GMT+0100 (British Summer Time),4.57347
Tue Jun 28 2022 05:45:30 GMT+0100 (British Summer Time),4.57525
Tue Jun 28 2022 06:00:31 GMT+0100 (British Summer Time),4.57701
Tue Jun 28 2022 06:15:32 GMT+0100 (British Summer Time),4.57854
Tue Jun 28 2022 06:30:31 GMT+0100 (British Summer Time),4.57725
Tue Jun 28 2022 06:45:32 GMT+0100 (British Summer Time),4.5791
Tue Jun 28 2022 07:00:33 GMT+0100 (British Summer Time),4.58094
Tue Jun 28 2022 07:15:33 GMT+0100 (British Summer Time),4.58259
Tue Jun 28 2022 07:30:32 GMT+0100 (British Summer Time),4.58145
Tue Jun 28 2022 07:45:32 GMT+0100 (British Summer Time),4.58336
Tue Jun 28 2022 08:00:35 GMT+0100 (British Summer Time),4.58544
Tue Jun 28 2022 08:15:34 GMT+0100 (British Summer Time),4.58724
Tue Jun 28 2022 08:30:34 GMT+0100 (British Summer Time),4.58569
Tue Jun 28 2022 08:45:34 GMT+0100 (British Summer Time),4.58762
Tue Jun 28 2022 09:00:34 GMT+0100 (British Summer Time),4.5895
Tue Jun 28 2022 09:15:35 GMT+0100 (British Summer Time),4.59098
Tue Jun 28 2022 09:30:34 GMT+0100 (British Summer Time),4.58926
Tue Jun 28 2022 09:45:35 GMT+0100 (British Summer Time),4.59094
Tue Jun 28 2022 10:00:34 GMT+0100 (British Summer Time),4.59273
Tue Jun 28 2022 10:15:35 GMT+0100 (British Summer Time),4.59337
Tue Jun 28 2022 10:30:35 GMT+0100 (British Summer Time),4.58913
Tue Jun 28 2022 10:45:35 GMT+0100 (British Summer Time),4.59045
Tue Jun 28 2022 11:00:36 GMT+0100 (British Summer Time),4.59232
Tue Jun 28 2022 11:15:36 GMT+0100 (British Summer Time),4.59383
Tue Jun 28 2022 11:30:37 GMT+0100 (British Summer Time),4.59608
Tue Jun 28 2022 11:45:38 GMT+0100 (British Summer Time),4.59864
Tue Jun 28 2022 12:00:37 GMT+0100 (British Summer Time),4.60156
Tue Jun 28 2022 12:15:38 GMT+0100 (British Summer Time),4.60424
Tue Jun 28 2022 12:30:38 GMT+0100 (British Summer Time),4.59922
Tue Jun 28 2022 12:45:38 GMT+0100 (British Summer Time),4.60065
Tue Jun 28 2022 13:00:38 GMT+0100 (British Summer Time),4.60175
Tue Jun 28 2022 13:15:38 GMT+0100 (British Summer Time),4.60196
Tue Jun 28 2022 13:30:39 GMT+0100 (British Summer Time),4.59815
Tue Jun 28 2022 13:45:39 GMT+0100 (British Summer Time),4.5993
Tue Jun 28 2022 14:00:40 GMT+0100 (British Summer Time),4.59933
Tue Jun 28 2022 14:15:39 GMT+0100 (British Summer Time),4.59895
Tue Jun 28 2022 14:30:39 GMT+0100 (British Summer Time),4.59759
Tue Jun 28 2022 14:45:41 GMT+0100 (British Summer Time),4.59871
Tue Jun 28 2022 15:00:40 GMT+0100 (British Summer Time),4.5985
Tue Jun 28 2022 15:15:40 GMT+0100 (British Summer Time),4.59717
Tue Jun 28 2022 15:30:40 GMT+0100 (British Summer Time),4.59689
Tue Jun 28 2022 15:45:41 GMT+0100 (British Summer Time),4.59784
Tue Jun 28 2022 16:00:40 GMT+0100 (British Summer Time),4.5966
Tue Jun 28 2022 16:15:41 GMT+0100 (British Summer Time),4.59389
Tue Jun 28 2022 16:30:42 GMT+0100 (British Summer Time),4.59525
Tue Jun 28 2022 16:45:42 GMT+0100 (British Summer Time),4.59651
Tue Jun 28 2022 17:00:42 GMT+0100 (British Summer Time),4.59575
Tue Jun 28 2022 17:15:43 GMT+0100 (British Summer Time),4.5943
Tue Jun 28 2022 17:30:43 GMT+0100 (British Summer Time),4.59823
Tue Jun 28 2022 17:45:42 GMT+0100 (British Summer Time),4.60004
Tue Jun 28 2022 18:00:43 GMT+0100 (British Summer Time),4.59906
Tue Jun 28 2022 18:15:43 GMT+0100 (British Summer Time),4.59656
Tue Jun 28 2022 18:30:44 GMT+0100 (British Summer Time),4.59937
Tue Jun 28 2022 18:45:43 GMT+0100 (British Summer Time),4.60155
Tue Jun 28 2022 19:00:44 GMT+0100 (British Summer Time),4.60147
Tue Jun 28 2022 19:15:45 GMT+0100 (British Summer Time),4.60032
Tue Jun 28 2022 19:30:44 GMT+0100 (British Summer Time),4.6056
Tue Jun 28 2022 19:45:46 GMT+0100 (British Summer Time),4.60809
Tue Jun 28 2022 20:00:45 GMT+0100 (British Summer Time),4.60852
Tue Jun 28 2022 20:15:45 GMT+0100 (British Summer Time),4.60794
Tue Jun 28 2022 20:30:45 GMT+0100 (British Summer Time),4.61146
Tue Jun 28 2022 20:45:45 GMT+0100 (British Summer Time),4.61409
Tue Jun 28 2022 21:00:46 GMT+0100 (British Summer Time),4.61481
Tue Jun 28 2022 21:15:47 GMT+0100 (British Summer Time),4.6143
Tue Jun 28 2022 21:30:46 GMT+0100 (British Summer Time),4.6152
Tue Jun 28 2022 21:45:47 GMT+0100 (British Summer Time),4.61789
Tue Jun 28 2022 22:00:48 GMT+0100 (British Summer Time),4.61872
Tue Jun 28 2022 22:15:48 GMT+0100 (British Summer Time),4.61836
Tue Jun 28 2022 22:30:48 GMT+0100 (British Summer Time),4.61611
Tue Jun 28 2022 22:45:49 GMT+0100 (British Summer Time),4.6188
Tue Jun 28 2022 23:00:48 GMT+0100 (British Summer Time),4.61975
Tue Jun 28 2022 23:15:50 GMT+0100 (British Summer Time),4.61981
Tue Jun 28 2022 23:30:50 GMT+0100 (British Summer Time),4.61468
Tue Jun 28 2022 23:45:50 GMT+0100 (British Summer Time),4.61737
Wed Jun 29 2022 00:00:51 GMT+0100 (British Summer Time),4.61853
Wed Jun 29 2022 00:15:51 GMT+0100 (British Summer Time),4.61874
Wed Jun 29 2022 00:30:52 GMT+0100 (British Summer Time),4.61121
Wed Jun 29 2022 00:45:52 GMT+0100 (British Summer Time),4.61391
Wed Jun 29 2022 01:01:58 GMT+0100 (British Summer Time),4.61501
Wed Jun 29 2022 01:15:52 GMT+0100 (British Summer Time),4.61514
Wed Jun 29 2022 01:30:53 GMT+0100 (British Summer Time),4.60743
Wed Jun 29 2022 01:45:54 GMT+0100 (British Summer Time),4.60711
Wed Jun 29 2022 02:00:53 GMT+0100 (British Summer Time),4.60812
Wed Jun 29 2022 02:15:54 GMT+0100 (British Summer Time),4.60833
Wed Jun 29 2022 02:30:55 GMT+0100 (British Summer Time),4.60102
Wed Jun 29 2022 02:45:55 GMT+0100 (British Summer Time),4.59752
Wed Jun 29 2022 03:00:55 GMT+0100 (British Summer Time),4.59856
Wed Jun 29 2022 03:15:54 GMT+0100 (British Summer Time),4.59858
Wed Jun 29 2022 03:30:55 GMT+0100 (British Summer Time),4.59167
Wed Jun 29 2022 03:45:57 GMT+0100 (British Summer Time),4.58522
Wed Jun 29 2022 04:02:20 GMT+0100 (British Summer Time),4.58624
Wed Jun 29 2022 04:15:58 GMT+0100 (British Summer Time),4.58637
Wed Jun 29 2022 04:30:57 GMT+0100 (British Summer Time),4.58043
Wed Jun 29 2022 04:45:58 GMT+0100 (British Summer Time),4.57111
Wed Jun 29 2022 05:00:58 GMT+0100 (British Summer Time),4.57235
Wed Jun 29 2022 05:15:57 GMT+0100 (British Summer Time),4.57303
Wed Jun 29 2022 05:30:58 GMT+0100 (British Summer Time),4.5679
Wed Jun 29 2022 05:45:58 GMT+0100 (British Summer Time),4.55866
Wed Jun 29 2022 06:00:57 GMT+0100 (British Summer Time),4.55723
